URI,Label,Definition,Notation,Status,AcceptedDate,hasWFDQualityElement,hasCombinationTableDeterminandUom,skos_exactMatch
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_1007-28-9","Desisopropylatrazine",,"CAS_1007-28-9","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/11",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_1014-69-3","Desmetryn",,"CAS_1014-69-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/15",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_101-55-3","4-bromophenyl phenyl ether",,"CAS_101-55-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/16",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_1024-57-3","Heptachlor epoxide",,"CAS_1024-57-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-2","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/17",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_2303-17-5","Tri-allate",,"CAS_2303-17-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/280",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_2310-17-0","Phosalone",,"CAS_2310-17-0","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/281",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_23103-98-2","Pirimicarb",,"CAS_23103-98-2","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/282",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_23593-75-1","Clotrimazole",,"CAS_23593-75-1","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/288",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_2385-85-5","Mirex",,"CAS_2385-85-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/289",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_23950-58-5","Propyzamide",,"CAS_23950-58-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/291",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_2440-02-0","Heptachloronorbornene",,"CAS_2440-02-0","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/293",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_24959-67-9","Bromide",,"CAS_24959-67-9","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/295",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_25057-89-0","Bentazone",,"CAS_25057-89-0","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/296",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_25140-90-3","2-(2,6-dichlorophenoxy)propionic acid (2,6-DCPP)",,"CAS_25140-90-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/297",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_25167-83-3","Tetrachlorophenols",,"CAS_25167-83-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/298",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_25637-99-4","1,3,5,7,9,11-hexabromocyclododecane",,"CAS_25637-99-4","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/300",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_2599-11-3","Hydroxysimazine",,"CAS_2599-11-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/301",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7439-95-4","Magnesium",,"CAS_7439-95-4","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/566",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7439-96-5","Manganese and its compounds",,"CAS_7439-96-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/567",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7439-97-6","Mercury and its compounds",,"CAS_7439-97-6","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-2","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/568",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7439-98-7","Molybdenum and its compounds",,"CAS_7439-98-7","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/569",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7440-02-0","Nickel and its compounds",,"CAS_7440-02-0","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-2","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/570",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7440-09-7","Potassium",,"CAS_7440-09-7","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/571",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7440-22-4","Silver",,"CAS_7440-22-4","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/572",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7440-23-5","Sodium",,"CAS_7440-23-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/573",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7440-24-6","Strontium",,"CAS_7440-24-6","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/574",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7440-28-0","Thallium",,"CAS_7440-28-0","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/575",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7440-31-5","Tin and its compounds",,"CAS_7440-31-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/576",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7440-32-6","Titanium",,"CAS_7440-32-6","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/577",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7440-33-7","Tungsten and its compounds",,"CAS_7440-33-7","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/578",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_87-86-5","Pentachlorophenol",,"CAS_87-86-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-2","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/672",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_88-06-2","2,4,6-trichlorophenol",,"CAS_88-06-2","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/673",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_886-50-0","Terbutryn",,"CAS_886-50-0","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-2","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/674",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_88-85-7","Dinoseb",,"CAS_88-85-7","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/677",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_90-12-0","1-methylnaphthalene",,"CAS_90-12-0","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/683",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_9016-45-9","Nonylphenol ethoxylate",,"CAS_9016-45-9","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/685",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_91-20-3","Naphthalene",,"CAS_91-20-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-2","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/686",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_91-57-6","2-methylnaphthalene",,"CAS_91-57-6","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/687",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_919-86-8","Demeton-S-methyl",,"CAS_919-86-8","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/689",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_93-72-1","Fenoprop",,"CAS_93-72-1","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/695",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_93-76-5","2,4,5-T",,"CAS_93-76-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/696",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_94-74-6","MCPA",,"CAS_94-74-6","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/699",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_94-75-7","2,4-dichlorophenoxyacetic acid, 2-4 D",,"CAS_94-75-7","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/700",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_135-19-3","2-naphthol",,"CAS_135-19-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/137",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_135410-20-7","Ethanimidamide",,"CAS_135410-20-7","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/138",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_135-98-8","sec-butylbenzene",,"CAS_135-98-8","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/139",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_136426-54-5","Fluquinconazole",,"CAS_136426-54-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/140",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_136677-10-6","Polychlorinated dibenzofurans (10 PCDFs)",,"CAS_136677-10-6","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/141",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_13684-56-5","Desmedipham",,"CAS_13684-56-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/142",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_136-85-6","Methylbenzotriazol",,"CAS_136-85-6","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/143",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_137-26-8","Thiram",,"CAS_137-26-8","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/144",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_137-30-4","Ziram",,"CAS_137-30-4","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/145",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_138261-41-3","Imidacloprid",,"CAS_138261-41-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/147",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_139-13-9","NTA",,"CAS_139-13-9","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/148",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_1806-26-4","Octylphenol",,"CAS_1806-26-4","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/219",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_18181-70-9","Iodofenphos",,"CAS_18181-70-9","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/220",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/EEA_3161-05-5","Total inorganic nitrogen",,"EEA_3161-05-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-1-6-1",,
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/EEA_31613-01-1","Non-ionised ammonia",,"EEA_31613-01-1","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-1-6-1-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/753",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/EEA_31615-01-7","Total nitrogen",,"EEA_31615-01-7","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-1-6-1-5","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/754",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/EEA_3163-01-7","Silicate",,"EEA_3163-01-7","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-1-6-3",,
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/EEA_3164-01-0","Chlorophyll a",,"EEA_3164-01-0","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-1-6-4",,
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/EEA_3164-07-6","Total nitrogen to total phosphorus ratio",,"EEA_3164-07-6","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-1-6-4",,
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/EEA_3164-08-7","Nitrate to orthophosphate ratio",,"EEA_3164-08-7","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-1-6-4",,
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_116-06-3","Aldicarb",,"CAS_116-06-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/68",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_709-98-8","Propanil",,"CAS_709-98-8","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/543",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_15299-99-7","Napropamide",,"CAS_15299-99-7","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/176",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_79241-46-6","Fluazifop-P-butyl",,"CAS_79241-46-6","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/628",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7440-21-3","Silicon",,"CAS_7440-21-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3",,
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_1461-25-2","Tetrabutyltin",,"CAS_1461-25-2","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/166",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_150-68-5","Monuron",,"CAS_150-68-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/172",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_1746-81-2","Monolinuron",,"CAS_1746-81-2","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/216",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_101-42-8","Fenuron",,"CAS_101-42-8","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/14",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_18691-97-9","Methabenzthiazuron",,"CAS_18691-97-9","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/230",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_99105-77-8","Sulcotrione",,"CAS_99105-77-8","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/736",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_288-88-0","1H-1,2,4-triazole",,"CAS_288-88-0","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/310",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_50-31-7","2,3,6-trichlorobenzoic acid",,"CAS_50-31-7","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/416",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_95-57-8","2-chlorophenol",,"CAS_95-57-8","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/712",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_126535-15-7","Triflusulfuron-methyl",,"CAS_126535-15-7","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/100",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_35367-38-5","Diflubenzuron",,"CAS_35367-38-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/366",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_80844-07-1","Etofenprox",,"CAS_80844-07-1","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/638",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_96489-71-3","Pyridaben",,"CAS_96489-71-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/729",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_134098-61-6","Fenpyroximate",,"CAS_134098-61-6","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/131",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_160430-64-8","Acetamiprid",,"CAS_160430-64-8","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/191",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_74-87-3","Methyl chloride",,"CAS_74-87-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/594",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_77732-09-3","Oxadixyl",,"CAS_77732-09-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/614",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_88671-89-0","Myclobutanil",,"CAS_88671-89-0","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/675",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_95465-99-9","Cadusafos",,"CAS_95465-99-9","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/706",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_999-81-5","Chlormequat chloride",,"CAS_999-81-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/741",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_108-60-1","Bis(2-chloro-1-methylethyl) ether",,"CAS_108-60-1","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/49",
